Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Deviation,Deviation_Percentage,Wind Layer,Deviation_Z,Deviation_Severity
18 11 2018 11:10,1117.67199707031,7.45398998260498,1234.21767004193,75.1548233032226,116.54567297161998,9.442878335039603,Moderate,-0.15924093254875044,LOW
18 11 2018 11:20,1212.72802734375,7.76520109176635,1398.54159187277,74.1347122192382,185.8135645290199,13.286238007423092,Moderate,0.002638410971221656,MODERATE
18 11 2018 11:30,733.411926269531,5.97092485427856,615.228538723269,80.5552597045898,-118.183387546262,-19.20967252129068,Low,-0.7078036990392979,LOW
18 11 2018 11:40,292.647888183593,4.24331998825073,169.555584569139,87.5320587158203,-123.09230361445401,-72.59702116403082,Low,-0.719275855801209,LOW
18 11 2018 11:50,609.180603027343,5.55206203460693,484.101907796059,78.397102355957,-125.07869523128397,-25.837265504844233,Low,-0.7239180610665382,LOW
18 11 2018 12:00,380.045288085937,4.62068700790405,247.991402458179,79.9439468383789,-132.05388562775798,-53.249380550613004,Low,-0.7402191093144461,LOW
18 11 2018 12:10,320.505798339843,4.22901916503906,166.739034637578,82.6454772949218,-153.76676370226502,-92.22001556893422,Low,-0.7909621934419273,LOW
18 11 2018 12:20,212.160507202148,3.94996190071105,118.592989846959,90.5041809082031,-93.56751735518901,-78.89801705474778,Low,-0.650276310560876,LOW
18 11 2018 12:30,88.2342071533203,3.47678899765014,49.4434677872232,103.863700866699,-38.7907393660971,-78.4547304267382,Low,-0.522262758225946,LOW
18 11 2018 12:40,299.796112060546,5.01980781555175,340.880673709174,118.963401794433,41.08456164862798,12.052476076622554,Low,-0.3355938557805891,LOW
18 11 2018 12:50,267.968200683593,4.92482995986938,317.74527618153,118.597099304199,49.777075497937005,15.665716921468576,Low,-0.3152794156579478,LOW
18 11 2018 13:00,344.184814453125,5.08461713790893,357.062540939448,123.282096862792,12.877726486323013,3.6065744820056227,Low,-0.4015133439617216,LOW
18 11 2018 13:10,375.728698730468,5.30429697036743,414.424293793107,131.206604003906,38.69559506263897,9.337192737536997,Low,-0.34117688038168564,LOW
18 11 2018 13:20,517.876281738281,5.85492897033691,577.13499368684,128.327804565429,59.258711948558926,10.267738500832161,Low,-0.2931207928153598,LOW
18 11 2018 13:30,400.311309814453,5.57631397247314,491.223245849317,126.283897399902,90.91193603486397,18.507254451624885,Low,-0.21914707974029754,LOW
18 11 2018 13:40,314.437286376953,5.08408784866333,356.929058650434,132.67919921875,42.49177227348099,11.904822889496426,Low,-0.3323051988426662,LOW
18 11 2018 13:50,535.3671875,5.84746694564819,574.732576421882,139.518096923828,39.36538892188196,6.849340116921758,Low,-0.3396115694159532,LOW
18 11 2018 14:00,820.600280761718,6.67840480804443,877.563508646436,144.573699951171,56.963227884718094,6.4910661534432785,Moderate,-0.2984853483830312,LOW
18 11 2018 14:10,1105.60705566406,7.2479281425476,1131.61958433105,153.905502319335,26.012528666989965,2.2986990528594564,Moderate,-0.37081725799079074,LOW
18 11 2018 14:20,1200.6669921875,7.42152786254882,1217.64088755326,158.455703735351,16.973895365759972,1.393998471903115,Moderate,-0.39194058067643067,LOW
18 11 2018 14:30,1204.65197753906,7.43977880477905,1226.94116122038,164.271896362304,22.289183681320083,1.8166465015445479,Moderate,-0.37951873032417566,LOW
18 11 2018 14:40,1101.70397949218,7.30678606033325,1160.29868493892,169.426895141601,58.59470544673991,5.049967409885019,Moderate,-0.29467257870331887,LOW
18 11 2018 14:50,1058.81701660156,7.11235523223876,1067.37933615875,167.588302612304,8.562319557189994,0.8021814988478034,Moderate,-0.4115984674583811,LOW
18 11 2018 15:00,1078.13500976562,7.12581300735473,1073.64545313235,167.784301757812,-4.489556633270013,-0.41816007511341624,Moderate,-0.44210075505385077,LOW
18 11 2018 15:10,1174.73706054687,7.37233686447143,1192.82167322993,165.474700927734,18.08461268305996,1.5161203966130437,Moderate,-0.389344829800835,LOW
18 11 2018 15:20,1232.34802246093,7.55066585540771,1284.14752811919,168.315994262695,51.79950565825993,4.033765943865298,Moderate,-0.3105529881703034,LOW
18 11 2018 15:30,1037.60595703125,7.03945589065551,1033.84970251465,170.144104003906,-3.756254516599938,-0.3633269427329269,Moderate,-0.44038702503292193,LOW
18 11 2018 15:40,784.853515625,6.48970890045166,801.971289316443,171.022705078125,17.11777369144295,2.134462158368938,Moderate,-0.39160433644573955,LOW
18 11 2018 15:50,788.456726074218,6.72583389282226,897.202703524565,173.71629333496,108.74597745034703,12.120558378073323,Moderate,-0.17746885261750336,LOW
18 11 2018 16:00,461.171295166015,5.72659921646118,536.609288820048,174.216705322265,75.43799365403305,14.0582720474172,Low,-0.25530974584655614,LOW
18 11 2018 16:10,286.806213378906,5.03319215774536,344.195872435976,176.727401733398,57.38965905706999,16.673546562573918,Low,-0.29748877700364146,LOW
18 11 2018 16:20,164.52439880371,4.41464614868164,204.148419373347,183.716903686523,39.624020569637,19.40941825132259,Low,-0.3390071462061406,LOW
18 11 2018 16:30,209.693695068359,4.82184076309204,293.407801909646,183.104904174804,83.71410684128702,28.531656723656756,Low,-0.23596843576005716,LOW
18 11 2018 16:40,251.591506958007,5.09653711318969,360.074507350978,176.084197998046,108.48300039297104,30.127931352615477,Low,-0.1780834310672251,LOW
18 11 2018 16:50,140.267395019531,4.52675676345825,227.684782633079,157.760498046875,87.41738761354802,38.394040481143534,Low,-0.22731385357478923,LOW
18 11 2018 17:00,110.922096252441,4.30917501449584,182.663878501753,139.908294677734,71.74178224931201,39.275297797108536,Low,-0.2639478068912099,LOW
18 11 2018 17:10,101.440803527832,4.17589998245239,156.368371874059,147.923599243164,54.92756834622699,35.12703220473916,Low,-0.30324269298111295,LOW
18 11 2018 17:20,227.027893066406,4.93218278884887,319.512271481085,151.183197021484,92.48437841467901,28.945485563346836,Low,-0.2154722755208489,LOW
18 11 2018 17:30,178.835296630859,4.73976182937622,274.547282763324,145.828903198242,95.711986132465,34.861749556987746,Low,-0.20792934319321735,LOW
18 11 2018 17:40,77.1342620849609,4.09650182723999,141.126778731447,135.279098510742,63.992516646486095,45.3439929839671,Low,-0.2820578720360085,LOW
18 11 2018 17:50,36.644718170166,3.51702690124511,53.930206168734,135.158493041992,17.285487998568,32.05158894532328,Low,-0.3912123874297396,LOW
18 11 2018 18:00,22.3444595336914,3.52760910987854,55.1532013422593,143.483306884765,32.8087418085679,59.4865592750811,Low,-0.35493448031350616,LOW
18 11 2018 18:10,343.570892333984,5.41888380050659,445.965215072913,133.54150390625,102.39432273892902,22.960159061326806,Low,-0.19231269544037677,LOW
18 11 2018 18:20,512.099304199218,5.90303707122802,592.762255917117,133.417892456054,80.66295171789909,13.607977045214867,Low,-0.24309899765888937,LOW
18 11 2018 18:30,1196.68896484375,7.72226619720458,1375.18922059956,131.667098999023,178.50025575581003,12.980050532826809,Moderate,-0.014452821294524916,LOW
18 11 2018 18:40,1226.98400878906,7.58647489547729,1302.8338201875,136.82730102539,75.8498113984399,5.82190991845175,Moderate,-0.254347326107546,LOW
18 11 2018 18:50,1485.44897460937,8.26617622375488,1685.90829394223,141.973007202148,200.4593193328601,11.890286088107299,Moderate,0.03686559935092698,MODERATE
18 11 2018 19:00,1763.28002929687,8.33559513092041,1727.63202433261,156.06770324707,-35.64800496426005,-2.0634026495330215,Moderate,-0.5149181751819331,LOW
18 11 2018 19:10,1776.55700683593,8.44814586639404,1796.11547647585,164.819702148437,19.558469639920077,1.088931635859831,Moderate,-0.38590042011469416,LOW
18 11 2018 19:20,1825.44104003906,8.54488945007324,1855.74674323415,169.880996704101,30.305703195090018,1.6330732254054225,Moderate,-0.3607840917055199,LOW
18 11 2018 19:30,2824.71508789062,10.6076002120971,3115.56043434437,167.872894287109,290.84534645375015,9.33524971133981,High,0.24809811133786022,MODERATE
18 11 2018 19:40,2972.27490234375,11.0734996795654,3297.77978147886,166.304595947265,325.50487913511006,9.870424973893808,High,0.3290975797931429,MODERATE
18 11 2018 19:50,3257.47802734375,11.5272598266601,3428.48366303731,169.543197631835,171.00563569356018,4.987792053296981,High,-0.031967778778155855,LOW
18 11 2018 20:00,3602.73999023437,13.0165395736694,3600.0,172.533996582031,-2.739990234369998,-0.07611083984361106,Very High,-0.4380120112833862,LOW
18 11 2018 20:10,3599.64892578125,12.6422700881958,3588.23304784789,170.452804565429,-11.415877933360207,-0.3181476169784204,Very High,-0.4582875960252968,LOW
18 11 2018 20:20,3590.97192382812,12.505479812622,3579.53933167814,166.435592651367,-11.432592149979882,-0.3193872476495493,Very High,-0.45832665721732974,LOW
18 11 2018 20:30,3549.90087890625,12.3744897842407,3568.53527631607,170.738296508789,18.63439740981994,0.5221861623028962,Very High,-0.38805998066447195,LOW
18 11 2018 20:40,3405.52490234375,11.6912603378295,3465.55704338929,174.486999511718,60.0321410455399,1.7322508414644042,High,-0.2913132858786895,LOW
18 11 2018 20:50,3591.84594726562,13.0188798904418,3600.0,178.300598144531,8.154052734380002,0.22650146484388894,Very High,-0.41255258867921685,LOW
18 11 2018 21:00,3569.31201171875,13.3055000305175,3600.0,178.173706054687,30.68798828125,0.8524441189236112,Very High,-0.35989068990861706,LOW
18 11 2018 21:10,3521.26806640625,14.2419204711914,3600.0,181.539199829101,78.73193359375,2.1869981553819446,Very High,-0.24761179484722862,LOW
18 11 2018 21:20,3488.39404296875,15.3989896774291,3600.0,183.26350402832,111.60595703125,3.100165473090278,Very High,-0.17078506873686583,LOW
18 11 2018 21:30,3460.76000976562,15.573049545288,3600.0,185.824996948242,139.23999023438,3.8677775065105555,Very High,-0.10620422105760798,LOW
18 11 2018 21:40,3463.94995117187,15.8113899230957,3600.0,185.221405029296,136.05004882813,3.779168023003611,Very High,-0.11365912706240554,LOW
18 11 2018 21:50,3461.42504882812,15.8231801986694,3600.0,185.04670715332,138.57495117188,3.8493041992188894,Very High,-0.10775842004406662,LOW
18 11 2018 22:00,3461.94995117187,15.809359550476,3600.0,186.854202270507,138.05004882813,3.8347235785591667,Very High,-0.10898511895041245,LOW
18 11 2018 22:10,3462.51904296875,16.3317508697509,3600.0,188.387893676757,137.48095703125,3.8189154730902777,Very High,-0.11031508878795537,LOW
18 11 2018 22:20,3461.63110351562,16.708869934082,3600.0,189.587799072265,138.36889648438,3.843580457899445,Very High,-0.10823997068451122,LOW
18 11 2018 22:30,3461.43310546875,16.1769199371337,3600.0,188.214401245117,138.56689453125,3.8490804036458335,Very High,-0.10777724844589663,LOW
18 11 2018 22:40,3462.42407226562,16.1797199249267,3600.0,187.517395019531,137.57592773438,3.821553548177222,Very High,-0.11009314186953972,LOW
18 11 2018 22:50,3462.52709960937,16.2426204681396,3600.0,189.818405151367,137.47290039063,3.8186916775175,Very High,-0.11033391718976202,LOW
18 11 2018 23:00,3461.56811523437,15.6853399276733,3600.0,188.544204711914,138.43188476563,3.8453301323786113,Very High,-0.10809276681574971,LOW
18 11 2018 23:10,3461.6669921875,15.6454401016235,3600.0,185.681503295898,138.3330078125,3.842583550347222,Very High,-0.1083238426562591,LOW
18 11 2018 23:20,3461.68188476562,16.2506408691406,3600.0,185.681198120117,138.31811523438,3.842169867621667,Very High,-0.10835864667172979,LOW
18 11 2018 23:30,3461.14990234375,16.6420803070068,3600.0,185.86489868164,138.85009765625,3.8569471571180554,Very High,-0.10711540159410074,LOW
18 11 2018 23:40,3461.4541015625,16.1800804138183,3600.0,186.759292602539,138.5458984375,3.8484971788194446,Very High,-0.10782631640215047,LOW
18 11 2018 23:50,3461.99291992187,16.472900390625,3600.0,185.246398925781,138.00708007813,3.8335300021702783,Very High,-0.10908553709344355,LOW
19 11 2018 00:00,3461.5390625,16.9487209320068,3600.0,186.026596069335,138.4609375,3.846137152777778,Very High,-0.10802487045768924,LOW
19 11 2018 00:10,3461.39892578125,17.190559387207,3600.0,184.610900878906,138.60107421875,3.8500298394097223,Very High,-0.10769737037757644,LOW
19 11 2018 00:20,3460.85205078125,17.5457305908203,3600.0,185.748596191406,139.14794921875,3.8652208116319446,Very High,-0.10641932128445333,LOW
19 11 2018 00:30,3460.90991210937,17.8406505584716,3600.0,185.003799438476,139.09008789063,3.8636135525175,Very High,-0.10655454344295512,LOW
19 11 2018 00:40,3461.31811523437,17.4351997375488,3600.0,184.509506225585,138.68188476563,3.852274576823056,Very High,-0.10750851580175058,LOW
19 11 2018 00:50,3461.77099609375,17.631399154663,3600.0,185.670303344726,138.22900390625,3.8396945529513884,Very High,-0.10856690020700484,LOW
19 11 2018 01:00,3460.79809570312,17.5963897705078,3600.0,187.480102539062,139.20190429688,3.866719563802222,Very High,-0.10629322804802191,LOW
19 11 2018 01:10,3461.40991210937,17.8469009399414,3600.0,187.517395019531,138.59008789063,3.8497246636286113,Very High,-0.10772304547095339,LOW
19 11 2018 01:20,3461.63305664062,19.0987205505371,3600.0,187.223800659179,138.36694335938,3.8435262044272225,Very High,-0.10824453514555808,LOW
19 11 2018 01:30,3461.00805664062,19.8908901214599,3600.0,185.248901367187,138.99194335938,3.860887315538333,Very High,-0.10678390761056024,LOW
19 11 2018 01:40,3461.1708984375,20.4633407592773,3600.0,184.934799194335,138.8291015625,3.856363932291667,,-0.10716446955035458,LOW
19 11 2018 01:50,3461.42700195312,19.6909408569335,3600.0,183.057296752929,138.57299804688,3.8492499457466667,Very High,-0.10776298450511348,LOW
19 11 2018 02:00,3461.40600585937,18.6787891387939,3600.0,183.220794677734,138.59399414063,3.8498331705730555,Very High,-0.10771391654885965,LOW
19 11 2018 02:10,3461.64404296875,19.1777000427246,3600.0,183.653900146484,138.35595703125,3.843221028645833,Very High,-0.1082702102389584,LOW
19 11 2018 02:20,3461.4990234375,19.1963596343994,3600.0,182.437301635742,138.5009765625,3.8472493489583335,Very High,-0.10793129900622844,LOW
19 11 2018 02:30,3461.7470703125,18.660680770874,3600.0,181.610900878906,138.2529296875,3.840359157986111,Very High,-0.1085109855591807,LOW
19 11 2018 02:40,3461.14990234375,18.8808307647705,3600.0,182.78579711914,138.85009765625,3.8569471571180554,Very High,-0.10711540159410074,LOW
19 11 2018 02:50,3461.82202148437,18.6807193756103,3600.0,181.119796752929,138.17797851563,3.838277180989722,Very High,-0.10868614675184259,LOW
19 11 2018 03:00,3462.67407226562,18.3542499542236,3600.0,179.306503295898,137.32592773438,3.814609103732778,Very High,-0.11067739288353885,LOW
19 11 2018 03:10,3462.46606445312,19.0355491638183,3600.0,178.947006225585,137.53393554688,3.8203870985244444,Very High,-0.11019127778204739,LOW
19 11 2018 03:20,3463.0048828125,18.8996505737304,3600.0,178.252197265625,136.9951171875,3.805419921875,Very High,-0.11145049847336386,LOW
19 11 2018 03:30,3463.02294921875,19.6962890625,3600.0,178.595596313476,136.97705078125,3.8049180772569446,Very High,-0.11149271973804739,LOW
19 11 2018 03:40,3462.48388671875,19.1822490692138,3600.0,178.474502563476,137.51611328125,3.8198920355902777,Very High,-0.11023292848911175,LOW
19 11 2018 03:50,3463.99389648437,17.9145698547363,3600.0,179.530303955078,136.00610351563,3.7779473198786113,Very High,-0.11376182743596007,LOW
19 11 2018 04:00,3463.81103515625,18.0744895935058,3600.0,182.214492797851,136.18896484375,3.7830268012152777,Very High,-0.11333447977045873,LOW
19 11 2018 04:10,3463.32690429687,17.1158695220947,3600.0,178.446304321289,136.67309570313,3.7964748806425,Very High,-0.11220306398845456,LOW
19 11 2018 04:20,3463.25903320312,17.3306407928466,3600.0,180.250793457031,136.74096679688,3.7983601888022225,Very High,-0.1120444489670759,LOW
19 11 2018 04:30,3463.48388671875,17.7586708068847,3600.0,179.335998535156,136.51611328125,3.7921142578124996,Very High,-0.11256993254510829,LOW
19 11 2018 04:40,3464.13598632812,16.0602092742919,3600.0,177.269699096679,135.86401367188,3.774000379774445,Very High,-0.11409389197711974,LOW
19 11 2018 04:50,3462.72509765625,17.1833992004394,3600.0,178.76170349121,137.27490234375,3.8131917317708335,Very High,-0.11079663942839998,LOW
19 11 2018 05:00,3463.0029296875,17.9997692108154,3600.0,178.445602416992,136.9970703125,3.8054741753472223,Very High,-0.11144593401231699,LOW
19 11 2018 05:10,3464.51611328125,18.1547393798828,3600.0,180.01480102539,135.48388671875,3.7634412977430554,Very High,-0.11498225020837816,LOW
19 11 2018 05:20,3463.25390625,18.1772193908691,3600.0,178.480499267578,136.74609375,3.798502604166667,Very High,-0.11203246725683956,LOW
19 11 2018 05:30,3461.60400390625,18.1351795196533,3600.0,177.790695190429,138.39599609375,3.8443332248263893,Very High,-0.10817663878749761,LOW
19 11 2018 05:40,3461.78295898437,18.5083198547363,3600.0,178.676498413085,138.21704101563,3.8393622504341667,Very High,-0.10859485753090523,LOW
19 11 2018 05:50,3461.09008789062,18.6758594512939,3600.0,178.588806152343,138.90991210938,3.858608669705,Very High,-0.10697561497452872,LOW
19 11 2018 06:00,3461.94897460937,17.1736698150634,3600.0,178.593795776367,138.05102539063,3.834750705295278,Very High,-0.10898283671988902,LOW
19 11 2018 06:10,3462.13989257812,19.1656303405761,3600.0,179.627197265625,137.86010742188,3.829447428385556,Very High,-0.10942901278722039,LOW
19 11 2018 06:20,3461.76196289062,18.8329792022705,3600.0,176.078201293945,138.23803710938,3.8399454752605555,Very High,-0.10854578957465139,LOW
19 11 2018 06:30,3461.71411132812,18.860689163208,3600.0,175.92430114746,138.28588867188,3.8412746853299997,Very High,-0.10843396027900311,LOW
19 11 2018 06:40,3461.625,17.2096290588378,3600.0,177.884506225585,138.375,3.84375,Very High,-0.10822570674375144,LOW
19 11 2018 06:50,3461.71899414062,16.7671699523925,3600.0,177.135696411132,138.28100585938,3.841139051649445,Very High,-0.10844537143162028,LOW
19 11 2018 07:00,3461.458984375,16.6739292144775,3600.0,179.289001464843,138.541015625,3.848361545138889,Very High,-0.10783772755476764,LOW
19 11 2018 07:10,3461.55102539062,17.556770324707,3600.0,179.282394409179,138.44897460938,3.8458048502605555,Very High,-0.10805282778158962,LOW
19 11 2018 07:20,3462.44506835937,16.8096599578857,3600.0,176.919296264648,137.55493164063,3.8209703233508336,Very High,-0.11014220982579355,LOW
19 11 2018 07:30,3463.06909179687,17.4443798065185,3600.0,179.466995239257,136.93090820313,3.803636338975833,Very High,-0.11160055513026795,LOW
19 11 2018 07:40,3462.85693359375,17.2982597351074,3600.0,181.251800537109,137.14306640625,3.809529622395833,Very High,-0.11110474054906358,LOW
19 11 2018 07:50,3462.63110351562,17.1845207214355,3600.0,180.168792724609,137.36889648438,3.8158026801216667,Very High,-0.11057697474050775,LOW
19 11 2018 08:00,3462.02587890625,18.167890548706,3600.0,182.21240234375,137.97412109375,3.832614474826389,Very High,-0.10916256237362115,LOW
19 11 2018 08:10,3462.55102539062,17.4878807067871,3600.0,182.061798095703,137.44897460938,3.818027072482778,Very High,-0.11038983183758616,LOW
19 11 2018 08:20,3463.05908203125,16.9006996154785,3600.0,183.54930114746,136.94091796875,3.8039143880208335,Very High,-0.11157716226741445,LOW
19 11 2018 08:30,3462.18798828125,16.5629196166992,3600.0,181.741806030273,137.81201171875,3.8281114366319446,Very High,-0.10954141264051122,LOW
19 11 2018 08:40,3463.06494140625,16.8176898956298,3600.0,183.189498901367,136.93505859375,3.803751627604167,Very High,-0.11159085565055506,LOW
19 11 2018 08:50,3462.87109375,17.0117397308349,3600.0,185.352493286132,137.12890625,3.809136284722222,Very High,-0.11113783289165338,LOW
19 11 2018 09:00,3599.34399414062,17.1695404052734,3600.0,182.983703613281,0.6560058593800022,0.01822238498277784,Very High,-0.430075554638144,LOW
19 11 2018 09:10,3602.4951171875,17.5567893981933,3600.0,184.551498413085,-2.4951171875,-0.0693088107638889,Very High,-0.43743974197964675,LOW
19 11 2018 09:20,3602.60107421875,15.9708404541015,3600.0,183.301895141601,-2.60107421875,-0.07225206163194445,Very High,-0.43768736399143937,LOW
19 11 2018 09:30,3602.64111328125,15.3958702087402,3600.0,180.643203735351,-2.64111328125,-0.0733642578125,Very High,-0.43778093544290014,LOW
19 11 2018 09:40,3602.30590820312,14.6036796569824,3600.0,181.955001831054,-2.305908203119998,-0.06405300564222216,Very High,-0.4369975598157197,LOW
19 11 2018 09:50,3581.52905273437,14.9692001342773,3600.0,180.057907104492,18.470947265630002,0.5130818684897223,Very High,-0.38844196431439704,LOW
19 11 2018 10:00,3562.95092773437,12.9638900756835,3597.79431093377,182.812698364257,34.843383199399796,0.968465125799717,Very High,-0.35017951513063356,LOW
19 11 2018 10:10,3495.76293945312,12.843370437622,3595.96841345349,183.057403564453,100.20547400037003,2.786606067658277,Very High,-0.19742804382035203,LOW
19 11 2018 10:20,3593.0400390625,13.3558702468872,3600.0,182.935592651367,6.9599609375,0.1933322482638889,Very High,-0.4153431860517576,LOW
19 11 2018 10:30,3597.72509765625,14.3483200073242,3600.0,183.784103393554,2.27490234375,0.06319173177083333,Very High,-0.4262921869879328,LOW
19 11 2018 10:40,3603.2548828125,15.239459991455,3600.0,180.783599853515,-3.2548828125,-0.09041341145833333,Very High,-0.43921531732687846,LOW
19 11 2018 10:50,3602.80297851562,14.6410598754882,3600.0,178.251007080078,-2.802978515619998,-0.07786051432277771,Very High,-0.4381592151521477,LOW
19 11 2018 11:00,3599.93701171875,14.2924900054931,3600.0,180.611404418945,0.06298828125,0.0017496744791666667,Very High,-0.4314614391235111,LOW
19 11 2018 11:10,3601.31591796875,14.2182703018188,3600.0,184.358200073242,-1.31591796875,-0.036553276909722224,Very High,-0.43468394862260007,LOW
19 11 2018 11:20,3327.40502929687,11.8744497299194,3501.06287493665,181.89729309082,173.65784563978013,4.9601464424692,High,-0.025769553376485455,LOW
19 11 2018 11:30,3079.16088867187,11.2356700897216,3349.45493202581,200.741394042968,270.2940433539402,8.069791916574962,High,0.20006963263759012,MODERATE
19 11 2018 11:40,3524.47509765625,12.0523996353149,3529.86412166101,202.515197753906,5.389024004759904,0.15266944616055217,Very High,-0.41901447203528597,LOW
19 11 2018 11:50,3203.03491210937,11.1358699798583,3318.33329936972,200.526306152343,115.29838726034995,3.4745872960455655,High,-0.162155844314975,LOW
19 11 2018 12:00,2268.89404296875,9.12882900238037,2227.35118821193,197.08740234375,-41.54285475681991,-1.8651236938603124,High,-0.5286944630566358,LOW
19 11 2018 12:10,2331.77001953125,9.31523036956787,2348.86128077114,191.626205444335,17.091261239890173,0.7276402987186644,High,-0.3916662961525528,LOW
19 11 2018 12:20,2044.28894042968,9.53671646118164,2468.7128744013,187.234100341796,424.4239339716198,17.19211409202656,High,0.5602718121614103,MODERATE
19 11 2018 12:30,1572.19995117187,8.28261947631835,1695.75431167707,187.723205566406,123.55436050520007,7.286100330360185,Moderate,-0.1428616013555614,LOW
19 11 2018 12:40,1758.80895996093,8.54466247558593,1855.60605977441,185.828506469726,96.79709981347992,5.216468188579194,Moderate,-0.20539342811946815,LOW
19 11 2018 12:50,1524.83801269531,7.75938320159912,1395.36426642615,192.993606567382,-129.47374626916007,-9.278849214103227,Moderate,-0.7341893131683666,LOW
19 11 2018 13:00,2622.34106445312,9.67389869689941,2572.08888991532,185.85969543457,-50.252174537799874,-1.9537495276632646,High,-0.5490481787097569,LOW
19 11 2018 13:10,2573.59301757812,9.76091575622558,2634.25765757907,191.959594726562,60.66464000094993,2.3029121629925076,High,-0.2898351332544827,LOW
19 11 2018 13:20,2318.29907226562,9.56771564483642,2492.65877315025,199.394699096679,174.35970088463,6.99492857838188,High,-0.02412931482254887,LOW
19 11 2018 13:30,720.585571289062,6.20812702178955,696.481104513837,209.39419555664,-24.10446677522509,-3.4608931411069186,Moderate,-0.48794087961360744,LOW
19 11 2018 13:40,1643.79602050781,8.01017475128173,1535.82874723925,195.565399169921,-107.9672732685599,-7.029903136182204,Moderate,-0.6839285985357838,LOW
19 11 2018 13:50,2812.31201171875,10.1723899841308,2894.7144288888,184.608993530273,82.40241717004983,2.846650997683451,High,-0.23903385984194725,LOW
19 11 2018 14:00,2959.2470703125,10.5205602645874,3075.53470662858,188.961593627929,116.2876363160799,3.781054268886958,High,-0.15984396525934338,LOW
19 11 2018 14:10,2583.11010742187,10.2256298065185,2924.59877443654,200.021301269531,341.4886670146702,11.67642789156479,High,0.36645175689786336,MODERATE
19 11 2018 14:20,1883.10705566406,8.96915435791015,2124.12523610229,187.810501098632,241.01818043822982,11.346702931720326,Moderate,0.1316518222607763,MODERATE
19 11 2018 14:30,1299.86694335937,7.54415321350097,1280.76723472791,201.559906005859,-19.09970863146009,-1.4912708658976344,Moderate,-0.4762447395323469,LOW
19 11 2018 14:40,416.563812255859,5.36407899856567,430.736261500024,261.0791015625,14.172449244165023,3.2902846848347442,Low,-0.39848757162525383,LOW
19 11 2018 14:50,1224.64001464843,7.20814418792724,1112.50868290448,204.255004882812,-112.13133174394989,-10.079142164643894,Moderate,-0.693660020082177,LOW
19 11 2018 15:00,2221.98510742187,9.20702743530273,2278.21619185425,195.205795288085,56.23108443238016,2.468206688787223,High,-0.3001963706007163,LOW
19 11 2018 15:10,2175.77392578125,9.08219814300537,2197.11011778091,196.470993041992,21.33619199966006,0.9711025326855123,High,-0.3817458757495461,LOW
19 11 2018 15:20,1509.88403320312,7.7871298789978,1410.55367120727,207.181900024414,-99.3303619958499,-7.041941332926002,Moderate,-0.6637441018601783,LOW
19 11 2018 15:30,1977.61401367187,8.66412925720214,1930.12832324487,204.094696044921,-47.48569042700001,-2.460234889832018,Moderate,-0.5425828941219676,LOW
19 11 2018 15:40,1715.25903320312,8.25588035583496,1679.75520756828,208.097503662109,-35.50382563484004,-2.113630931154405,Moderate,-0.5145812275042877,LOW
19 11 2018 15:50,1109.125,7.13786315917968,1079.27658665206,203.933395385742,-29.848413347940095,-2.7655944469740184,Moderate,-0.5013645060514698,LOW
19 11 2018 16:00,470.969787597656,5.7262110710144,536.489228521875,214.076995849609,65.519440924219,12.212629339220271,Low,-0.27848944380574714,LOW
19 11 2018 16:10,305.746398925781,4.92981386184692,318.942547490425,225.469299316406,13.196148564643977,4.13746885402304,Low,-0.4007691902731667,LOW
19 11 2018 16:20,254.041198730468,4.8939299583435,310.362888729373,208.081802368164,56.321689998905015,18.147044006932095,Low,-0.2999846250242518,LOW
19 11 2018 16:30,666.552307128906,5.70477294921875,529.881201436441,243.80940246582,-136.67110569246506,-25.792782480670567,Low,-0.7510095713330952,LOW
19 11 2018 16:40,1401.02502441406,7.84889984130859,1444.69168446818,222.675003051757,43.66666005412003,3.022559105418718,Moderate,-0.329559481333972,LOW
19 11 2018 16:50,1972.46398925781,8.67199039459228,1935.06399670695,224.280197143554,-37.399992550859906,-1.9327522301332876,Moderate,-0.5190125772778725,LOW
19 11 2018 17:00,2052.76098632812,8.94619846343994,2109.36666130211,226.253692626953,56.60567497399006,2.683538903523176,Moderate,-0.299320950985636,LOW
19 11 2018 17:10,1886.79699707031,8.51202964782714,1835.41700344745,230.539596557617,-51.379993622859956,-2.799363497578659,Moderate,-0.5516838964859726,LOW
19 11 2018 17:20,2622.5419921875,9.95425796508789,2763.3313419328,224.89109802246,140.78934974530011,5.09491379513054,High,-0.10258336159639087,LOW
19 11 2018 17:30,2133.1220703125,8.86193084716796,2055.39235033535,212.059494018554,-77.72971997715013,-3.781746096528385,Moderate,-0.6132633138503477,LOW
19 11 2018 17:40,2030.31005859375,8.76623725891113,1994.52220878098,206.654602050781,-35.78784981276999,-1.7943069099562923,Moderate,-0.5152449931601111,LOW
19 11 2018 17:50,2493.13696289062,9.7700662612915,2640.64529425221,206.591400146484,147.50833136159008,5.5860713925746,High,-0.08688107430695503,LOW
19 11 2018 18:00,1704.68896484375,8.38536071777343,1757.78924705301,207.581405639648,53.10028220926006,3.0208560154912982,Moderate,-0.30751306809467094,LOW
19 11 2018 18:10,2879.50903320312,10.8303699493408,3209.20436158621,208.529602050781,329.6953283830899,10.27342890124117,High,0.3388906766821194,MODERATE
